Customer_ID,Country,State,City,Zip_Code,Latitude,Longitude,Gender,Senior_Citizen,Partner,Dependents,Tenure_Months,Tenure_Group,Phone_Service,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Service_Count,Service_Category,Contract,Paperless_Billing,Payment_Method,Monthly_Charges,Monthly_Charges_Group,Total_Charges,CLTV,CLTV_Group,Churn_Score,Churn_Risk,Churn_Label,Churn_Reason
8695-WDYEA,United States,California,Chico,95928,39.681488,-121.83721,Male,No,No,No,1,New Customer,Yes,No,DSL,Yes,No,No,No,No,No,3,Standard,Month-to-month,No,Mailed check,51.25,Medium,51.25,4483,Medium CLTV,57,Medium Risk,No,
6543-JXSOO,United States,California,Clipper Mills,95930,39.562239,-121.14836,Female,No,Yes,No,23,Established Customer,Yes,No,DSL,Yes,Yes,No,Yes,No,No,5,Standard,One year,Yes,Mailed check,57.75,Medium,1282.85,3794,Medium CLTV,22,Low Risk,No,
8016-ZMGMO,United States,California,Colusa,95932,39.273096,-122.050763,Female,Yes,Yes,No,66,Veteran Customer,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,6,Premium,One year,Yes,Bank transfer (automatic),70.85,High,4738.85,5572,High CLTV,37,Medium Risk,No,
8605-ITULD,United States,California,Crescent Mills,95934,40.080342,-120.957805,Female,No,No,No,1,New Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Month-to-month,No,Mailed check,19.55,Low,19.55,5750,High CLTV,31,Low Risk,No,
6416-YJTTB,United States,California,Downieville,95936,39.578792,-120.780786,Male,No,No,No,11,Early Customer,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,4,Standard,Month-to-month,Yes,Bank transfer (automatic),79.5,High,795.65,2278,Low CLTV,57,Medium Risk,No,
4472-VESGY,United States,California,Durham,95938,39.607831,-121.777959,Female,No,Yes,Yes,52,Long-Term Customer,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,7,Premium,Month-to-month,No,Bank transfer (automatic),98.15,High,4993.4,5123,High CLTV,48,Medium Risk,No,
3195-TQDZX,United States,California,Elk Creek,95939,39.53222,-122.594879,Male,No,No,No,3,New Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Month-to-month,Yes,Electronic check,20.25,Low,61.45,4050,Medium CLTV,42,Medium Risk,No,
3128-YOVTD,United States,California,Forbestown,95941,39.531028,-121.24807,Female,No,Yes,Yes,51,Long-Term Customer,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,4,Standard,Month-to-month,Yes,Bank transfer (automatic),79.15,High,4018.55,6321,High CLTV,64,Medium Risk,No,
1728-CXQBE,United States,California,Glenn,95943,39.597975,-122.032248,Male,Yes,Yes,No,64,Veteran Customer,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,6,Premium,Month-to-month,Yes,Electronic check,94.25,High,6081.4,6020,High CLTV,63,Medium Risk,No,
7041-TXQJH,United States,California,Goodyears Bar,95944,39.564113,-120.868836,Female,No,No,No,37,Long-Term Customer,No,No phone service,DSL,No,No,Yes,No,No,Yes,3,Standard,Month-to-month,Yes,Credit card (automatic),40.2,Medium,1478.85,5924,High CLTV,20,Low Risk,No,
5014-GSOUQ,United States,California,Grass Valley,95945,39.194539,-120.988066,Male,No,No,No,13,Established Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Two year,No,Mailed check,19.95,Low,243.65,2884,Low CLTV,63,Medium Risk,No,
5724-BIDBU,United States,California,Penn Valley,95946,39.203817,-121.19584,Male,No,Yes,No,49,Long-Term Customer,Yes,Yes,DSL,Yes,No,No,No,No,No,4,Standard,One year,Yes,Electronic check,55.35,Medium,2633.95,5601,High CLTV,26,Low Risk,No,
0481-SUMCB,United States,California,Greenville,95947,40.160386,-120.835428,Female,Yes,No,No,45,Long-Term Customer,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,6,Premium,One year,Yes,Bank transfer (automatic),102.15,High,4735.35,5391,High CLTV,69,High Risk,No,
1769-GRUIK,United States,California,Gridley,95948,39.346898,-121.759537,Female,No,No,No,18,Established Customer,Yes,No,Fiber optic,No,No,No,No,No,No,2,Basic,Month-to-month,Yes,Electronic check,71.1,High,1247.75,4911,High CLTV,28,Low Risk,No,
8819-WFGGJ,United States,California,Grimes,95950,39.033058,-121.895718,Male,No,Yes,No,68,Veteran Customer,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,5,Standard,Two year,Yes,Bank transfer (automatic),54.1,Medium,3794.5,4601,High CLTV,30,Low Risk,No,
7427-AUFPY,United States,California,Hamilton City,95951,39.732767,-122.042298,Male,No,No,No,54,Long-Term Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Two year,No,Credit card (automatic),19.65,Low,1008.7,5708,High CLTV,70,High Risk,No,
2811-POVEX,United States,California,Live Oak,95953,39.258746,-121.77697,Female,Yes,Yes,Yes,23,Established Customer,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,5,Standard,Month-to-month,Yes,Bank transfer (automatic),88.45,High,2130.55,3937,Medium CLTV,70,High Risk,No,
7898-PDWQE,United States,California,Maxwell,95955,39.281194,-122.226568,Male,No,Yes,No,71,Veteran Customer,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,8,Premium,Two year,No,Credit card (automatic),80.4,High,5727.15,5228,High CLTV,20,Low Risk,No,
9972-EWRJS,United States,California,Meadow Valley,95956,39.937017,-121.058043,Female,No,Yes,Yes,67,Veteran Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Two year,Yes,Bank transfer (automatic),19.25,Low,1372.9,5154,High CLTV,61,Medium Risk,No,
9314-IJWSQ,United States,California,Meridian,95957,39.068071,-121.832638,Female,No,Yes,Yes,14,Established Customer,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,4,Standard,Month-to-month,Yes,Electronic check,84.8,High,1203.9,2452,Low CLTV,80,High Risk,No,
5799-JRCZO,United States,California,North San Juan,95960,39.423046,-120.984472,Female,No,No,Yes,63,Veteran Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Two year,No,Credit card (automatic),19.5,Low,1215.1,4370,Medium CLTV,44,Medium Risk,No,
1921-KYSAY,United States,California,Olivehurst,95961,39.082568,-121.55325,Female,No,No,No,41,Long-Term Customer,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,6,Premium,One year,Yes,Electronic check,68.6,Medium,2877.05,4572,High CLTV,34,Medium Risk,No,
6198-RTPMF,United States,California,Oregon House,95962,39.342587,-121.249833,Female,No,Yes,No,17,Established Customer,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,5,Standard,Month-to-month,No,Electronic check,92.6,High,1579.7,4756,High CLTV,32,Low Risk,No,
2924-KHUVI,United States,California,Orland,95963,39.748037,-122.302169,Male,No,Yes,No,56,Long-Term Customer,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,6,Premium,One year,Yes,Electronic check,100.55,High,5514.95,4847,High CLTV,61,Medium Risk,No,
1925-GMVBW,United States,California,Oroville,95965,39.624561,-121.552866,Female,No,No,No,5,New Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Month-to-month,No,Credit card (automatic),20.55,Low,96.1,5967,High CLTV,23,Low Risk,No,
6184-DYUOB,United States,California,Palermo,95968,39.435756,-121.552071,Female,No,Yes,No,3,New Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Month-to-month,Yes,Mailed check,19.6,Low,55.25,2941,Low CLTV,29,Low Risk,No,
9207-ZPANB,United States,California,Paradise,95969,39.69676,-121.644379,Male,No,No,No,37,Long-Term Customer,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,7,Premium,One year,No,Electronic check,67.45,Medium,2443.3,5042,High CLTV,37,Medium Risk,No,
9327-QSDED,United States,California,Quincy,95971,39.971228,-121.041166,Male,No,No,No,8,Early Customer,Yes,No,DSL,No,No,No,No,No,No,2,Basic,Month-to-month,No,Mailed check,43.55,Medium,335.4,3266,Medium CLTV,60,Medium Risk,No,
1656-DRSMG,United States,California,Chico,95973,39.903272,-121.843567,Female,No,No,No,63,Veteran Customer,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,8,Premium,Month-to-month,Yes,Credit card (automatic),109.85,High,7002.95,5775,High CLTV,66,Medium Risk,No,
3012-VFFMN,United States,California,Richvale,95974,39.495768,-121.747472,Female,No,Yes,Yes,7,Early Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Month-to-month,No,Mailed check,20.65,Low,158.95,4058,Medium CLTV,74,High Risk,No,
2984-AFWNC,United States,California,Rough And Ready,95975,39.225634,-121.156163,Female,No,No,No,3,New Customer,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,5,Standard,Month-to-month,No,Electronic check,95.4,High,293.15,2813,Low CLTV,70,High Risk,No,
0640-YJTPY,United States,California,Smartville,95977,39.176595,-121.291692,Male,No,Yes,Yes,72,Veteran Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Two year,No,Bank transfer (automatic),21,Low,1493.75,4974,High CLTV,71,High Risk,No,
8096-LOIST,United States,California,Stirling City,95978,39.904002,-121.527823,Female,No,No,No,19,Established Customer,Yes,No,DSL,No,No,No,No,No,Yes,3,Standard,Month-to-month,Yes,Electronic check,56.2,Medium,1093.4,3384,Medium CLTV,38,Medium Risk,No,
9764-REAFF,United States,California,Stonyford,95979,39.288127,-122.415841,Female,No,Yes,No,59,Long-Term Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Two year,No,Bank transfer (automatic),18.4,Low,1057.85,4375,Medium CLTV,20,Low Risk,No,
7107-UBYKY,United States,California,Sutter,95982,39.172777,-121.805845,Female,No,Yes,Yes,35,Loyal Customer,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,Basic,Month-to-month,Yes,Electronic check,25.75,Low,882.55,4194,Medium CLTV,49,Medium Risk,No,
4881-GQJTW,United States,California,Taylorsville,95983,40.053684,-120.743116,Male,No,No,No,14,Established Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Month-to-month,No,Credit card (automatic),19.6,Low,300.4,2847,Low CLTV,40,Medium Risk,No,
7876-DNYAP,United States,California,Washington,95986,39.34128,-120.786867,Female,No,Yes,Yes,69,Veteran Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Two year,No,Credit card (automatic),19.8,Low,1436.95,5423,High CLTV,36,Medium Risk,No,
7905-NJMXS,United States,California,Williams,95987,39.117537,-122.284654,Male,Yes,Yes,No,7,Early Customer,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,6,Premium,Month-to-month,No,Electronic check,64.2,Medium,475,5116,High CLTV,74,High Risk,No,
2882-WDTBA,United States,California,Willows,95988,39.493991,-122.286363,Male,No,Yes,No,69,Veteran Customer,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,7,Premium,Two year,Yes,Bank transfer (automatic),75.75,High,5388.15,5839,High CLTV,75,High Risk,No,
2091-GPPIQ,United States,California,Yuba City,95991,39.02741,-121.614982,Female,No,Yes,No,72,Veteran Customer,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,7,Premium,Two year,Yes,Electronic check,78.95,High,5730.15,5050,High CLTV,76,High Risk,No,
5071-FBJFS,United States,California,Redding,96001,40.587919,-122.464732,Female,No,Yes,Yes,4,New Customer,Yes,No,DSL,Yes,No,No,No,No,No,3,Standard,Month-to-month,No,Electronic check,50.3,Medium,217.1,3147,Medium CLTV,73,High Risk,No,
2796-UUZZO,United States,California,Redding,96002,40.527834,-122.318749,Male,No,Yes,Yes,63,Veteran Customer,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,4,Standard,Month-to-month,Yes,Credit card (automatic),80.3,High,4896.35,5157,High CLTV,66,Medium Risk,No,
2429-AYKKO,United States,California,Redding,96003,40.677649,-122.29467,Male,No,No,No,72,Veteran Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Two year,No,Bank transfer (automatic),19.85,Low,1434.1,4790,High CLTV,22,Low Risk,No,
9798-OPFEM,United States,California,Adin,96006,41.171578,-120.913161,Female,No,No,No,46,Long-Term Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Two year,Yes,Electronic check,21.1,Low,937.1,4791,High CLTV,37,Medium Risk,No,
3794-NFNCH,United States,California,Bella Vista,96008,40.722733,-122.109666,Male,No,Yes,No,30,Loyal Customer,Yes,No,DSL,No,No,Yes,No,No,No,3,Standard,Month-to-month,Yes,Mailed check,50,Medium,1474.9,4715,High CLTV,29,Low Risk,No,
5193-QLVZB,United States,California,Bieber,96009,41.083464,-121.107929,Male,No,No,No,63,Veteran Customer,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,7,Premium,Two year,Yes,Bank transfer (automatic),104.75,High,6536.5,5882,High CLTV,30,Low Risk,No,
7114-AEOZE,United States,California,Big Bar,96010,40.775272,-123.287414,Female,No,No,No,60,Long-Term Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Two year,No,Bank transfer (automatic),19.85,Low,1128.1,6213,High CLTV,58,Medium Risk,No,
5522-NYKPB,United States,California,Burney,96013,40.946785,-121.719489,Male,No,Yes,Yes,25,Loyal Customer,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,4,Standard,Month-to-month,No,Electronic check,85.9,High,2199.05,3153,Medium CLTV,79,High Risk,No,
9957-YODKZ,United States,California,Canby,96015,41.486953,-120.913975,Male,Yes,Yes,No,6,New Customer,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,4,Standard,Month-to-month,Yes,Electronic check,80.8,High,457.1,5611,High CLTV,68,High Risk,No,
6518-KZXCB,United States,California,Cassel,96016,40.936285,-121.572692,Male,No,No,No,22,Established Customer,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,Basic,Two year,No,Mailed check,25.25,Low,566.5,3403,Medium CLTV,61,Medium Risk,No,
2245-ADZFJ,United States,California,Castella,96017,41.121108,-122.336613,Female,No,Yes,No,31,Loyal Customer,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,7,Premium,Two year,No,Bank transfer (automatic),80.55,High,2471.6,3491,Medium CLTV,24,Low Risk,No,
7776-QGYJC,United States,California,Shasta Lake,96019,40.692523,-122.369876,Female,No,Yes,Yes,39,Long-Term Customer,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,4,Standard,Month-to-month,Yes,Bank transfer (automatic),81.5,High,3107.3,2042,Low CLTV,25,Low Risk,No,
9313-QOLTZ,United States,California,Chester,96020,40.243494,-121.154733,Male,No,No,No,26,Loyal Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Month-to-month,No,Mailed check,20.9,Low,518.3,5895,High CLTV,51,Medium Risk,No,
4672-FOTSD,United States,California,Dorris,96023,41.949216,-122.050062,Male,No,No,No,12,Early Customer,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,6,Premium,Month-to-month,Yes,Electronic check,67.25,Medium,832.3,4334,Medium CLTV,56,Medium Risk,No,
9818-XQCUV,United States,California,Dunsmuir,96025,41.212695,-122.392067,Female,No,No,No,2,New Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Month-to-month,No,Mailed check,20.35,Low,45.3,5994,High CLTV,61,Medium Risk,No,
7338-ERIVA,United States,California,Etna,96027,41.405193,-123.008567,Male,No,No,No,39,Long-Term Customer,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,4,Standard,One year,No,Bank transfer (automatic),45.05,Medium,1790.6,4003,Medium CLTV,61,Medium Risk,No,
8259-NFJTV,United States,California,Flournoy,96029,39.84784,-122.544556,Female,No,Yes,Yes,7,Early Customer,No,No phone service,DSL,Yes,No,No,Yes,No,No,3,Standard,Month-to-month,No,Mailed check,34.65,Low,246.6,5996,High CLTV,45,Medium Risk,No,
3223-DWFIO,United States,California,Forks Of Salmon,96031,41.232128,-123.194748,Male,Yes,No,No,4,New Customer,Yes,No,Fiber optic,No,No,No,No,No,No,2,Basic,Month-to-month,No,Electronic check,69.35,Medium,261.65,4140,Medium CLTV,26,Low Risk,No,
6968-GMKPR,United States,California,French Gulch,96033,40.740138,-122.587476,Female,No,No,No,55,Long-Term Customer,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,4,Standard,Month-to-month,Yes,Electronic check,81.55,High,4509.5,5167,High CLTV,80,High Risk,No,
4751-ERMAN,United States,California,Gazelle,96034,41.411315,-122.697236,Male,No,Yes,No,72,Veteran Customer,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,6,Premium,Two year,Yes,Bank transfer (automatic),75.4,High,5480.25,4171,Medium CLTV,35,Medium Risk,No,
1436-ZMJAN,United States,California,Gerber,96035,40.03194,-122.176023,Female,No,Yes,No,10,Early Customer,Yes,No,DSL,No,No,Yes,No,Yes,Yes,5,Standard,Month-to-month,Yes,Credit card (automatic),67.8,Medium,653.15,2709,Low CLTV,79,High Risk,No,
3292-PBZEJ,United States,California,Greenview,96037,41.528541,-122.955018,Male,Yes,No,No,11,Early Customer,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,8,Premium,Month-to-month,Yes,Electronic check,111.4,High,1183.05,3175,Medium CLTV,28,Low Risk,No,
0799-DDIHE,United States,California,Grenada,96038,41.599978,-122.539381,Female,No,Yes,Yes,15,Established Customer,Yes,No,DSL,No,No,No,No,No,No,2,Basic,Month-to-month,No,Electronic check,46.3,Medium,639.45,3103,Medium CLTV,68,High Risk,No,
3070-FNFZQ,United States,California,Happy Camp,96039,41.831901,-123.487478,Female,No,Yes,Yes,23,Established Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Two year,No,Bank transfer (automatic),20.4,Low,478.75,4698,High CLTV,33,Low Risk,No,
2812-SFXMJ,United States,California,Hat Creek,96040,40.789799,-121.474529,Male,No,No,Yes,1,New Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Month-to-month,No,Mailed check,20.05,Low,20.05,4221,Medium CLTV,27,Low Risk,No,
5014-WUQMG,United States,California,Hornbrook,96044,41.962127,-122.527696,Male,No,Yes,Yes,47,Long-Term Customer,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,6,Premium,One year,Yes,Electronic check,96.1,High,4391.45,5793,High CLTV,68,High Risk,No,
5312-TSZVC,United States,California,Hyampom,96046,40.648024,-123.465088,Female,No,No,No,15,Established Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,One year,No,Mailed check,19.65,Low,270.6,4818,High CLTV,34,Medium Risk,No,
0993-OSGPT,United States,California,Junction City,96048,40.913192,-123.06597,Female,Yes,Yes,No,68,Veteran Customer,Yes,No,DSL,No,Yes,Yes,Yes,No,No,5,Standard,One year,Yes,Bank transfer (automatic),60.65,Medium,3975.9,6418,High CLTV,24,Low Risk,No,
7108-DGVUU,United States,California,Lookout,96054,41.280478,-121.160249,Female,Yes,Yes,No,21,Established Customer,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,6,Premium,One year,No,Bank transfer (automatic),71.7,High,1497.05,2784,Low CLTV,38,Medium Risk,No,
2782-JEEBU,United States,California,Los Molinos,96055,40.059385,-122.091481,Male,No,No,No,21,Established Customer,No,No phone service,DSL,No,Yes,No,Yes,No,No,3,Standard,Month-to-month,Yes,Mailed check,36,Medium,780.15,3378,Medium CLTV,64,Medium Risk,No,
5127-BZENZ,United States,California,Mcarthur,96056,41.10831,-121.360362,Female,No,Yes,No,56,Long-Term Customer,Yes,Yes,DSL,Yes,No,No,No,Yes,No,5,Standard,One year,No,Bank transfer (automatic),65.2,Medium,3512.15,4775,High CLTV,26,Low Risk,No,
2720-FVBQP,United States,California,Mccloud,96057,41.251322,-122.105209,Female,No,Yes,Yes,6,New Customer,Yes,Yes,DSL,No,No,No,No,No,No,3,Standard,Month-to-month,Yes,Credit card (automatic),48.95,Medium,273.25,3061,Medium CLTV,30,Low Risk,No,
9906-NHHVC,United States,California,Macdoel,96058,41.769709,-121.92063,Female,Yes,No,No,65,Veteran Customer,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,5,Standard,Two year,Yes,Bank transfer (automatic),53.5,Medium,3517.9,5693,High CLTV,76,High Risk,No,
4522-XRWWI,United States,California,Manton,96059,40.426679,-121.850421,Male,No,Yes,No,42,Long-Term Customer,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,7,Premium,One year,No,Credit card (automatic),80.45,High,3375.9,4397,Medium CLTV,62,Medium Risk,No,
3766-EJLFL,United States,California,Mill Creek,96061,40.331975,-121.460674,Female,No,Yes,Yes,68,Veteran Customer,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,8,Premium,Two year,Yes,Bank transfer (automatic),109.05,High,7508.55,6391,High CLTV,80,High Risk,No,
5939-SXWHM,United States,California,Millville,96062,40.531257,-122.148139,Male,No,Yes,Yes,48,Long-Term Customer,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,Basic,Two year,No,Bank transfer (automatic),26.3,Low,1245.05,2111,Low CLTV,72,High Risk,No,
8152-UOBNY,United States,California,Mineral,96063,40.408796,-121.579609,Female,Yes,No,No,50,Long-Term Customer,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,7,Premium,One year,Yes,Electronic check,106.8,High,5347.95,5746,High CLTV,59,Medium Risk,No,
7351-KYHQH,United States,California,Montague,96064,41.759864,-122.379175,Female,Yes,No,No,7,Early Customer,Yes,No,DSL,No,Yes,Yes,No,Yes,No,5,Standard,Month-to-month,Yes,Electronic check,64.95,Medium,493.65,4615,High CLTV,37,Medium Risk,No,
7643-RCHXS,United States,California,Montgomery Creek,96065,40.877552,-121.885884,Female,No,Yes,Yes,63,Veteran Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Two year,No,Electronic check,19.35,Low,1263.85,4566,High CLTV,23,Low Risk,No,
8246-SHFGA,United States,California,Mount Shasta,96067,41.33832,-122.290756,Male,No,No,No,17,Established Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Month-to-month,No,Credit card (automatic),21.1,Low,385.55,2842,Low CLTV,78,High Risk,No,
0620-XEFWH,United States,California,Oak Run,96069,40.689243,-122.037023,Male,No,Yes,Yes,4,New Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Month-to-month,No,Mailed check,18.85,Low,84.2,5279,High CLTV,63,Medium Risk,No,
6485-QXWWE,United States,California,Old Station,96071,40.656287,-121.428965,Female,No,No,Yes,62,Veteran Customer,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,Basic,Two year,No,Bank transfer (automatic),26,Low,1638.7,4535,High CLTV,46,Medium Risk,No,
7321-VGNKU,United States,California,Paskenta,96074,39.884395,-122.587513,Female,No,Yes,No,2,New Customer,Yes,No,Fiber optic,No,No,No,No,No,No,2,Basic,Month-to-month,Yes,Electronic check,70.35,High,120.25,4917,High CLTV,39,Medium Risk,No,
5327-CNLUQ,United States,California,Paynes Creek,96075,40.343213,-121.815412,Male,No,Yes,No,48,Long-Term Customer,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,7,Premium,Two year,Yes,Bank transfer (automatic),96.9,High,4473.45,2613,Low CLTV,38,Medium Risk,No,
7552-KEYGT,United States,California,Platina,96076,40.367964,-122.937379,Male,No,Yes,No,27,Loyal Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Two year,No,Bank transfer (automatic),19.55,Low,520.55,4430,Medium CLTV,44,Medium Risk,No,
5816-JMLGY,United States,California,Red Bluff,96080,40.186772,-122.388361,Female,No,Yes,No,70,Veteran Customer,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,7,Premium,Two year,Yes,Bank transfer (automatic),80.4,High,5717.85,6367,High CLTV,28,Low Risk,No,
2927-QRRQV,United States,California,Scott Bar,96085,41.737962,-123.07557,Male,No,Yes,No,46,Long-Term Customer,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,6,Premium,One year,Yes,Electronic check,94.65,High,4312.5,4120,Medium CLTV,79,High Risk,No,
6265-SXWBU,United States,California,Shingletown,96088,40.497441,-121.827524,Male,No,Yes,Yes,69,Veteran Customer,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,6,Premium,One year,No,Credit card (automatic),95.75,High,6511.25,5561,High CLTV,74,High Risk,No,
7941-RCJOW,United States,California,Tehama,96090,40.021787,-122.127576,Male,No,No,No,65,Veteran Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Two year,Yes,Credit card (automatic),19.55,Low,1218.65,4309,Medium CLTV,76,High Risk,No,
6374-NTQLP,United States,California,Trinity Center,96091,41.081847,-122.700545,Male,Yes,Yes,Yes,72,Veteran Customer,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,7,Premium,Two year,Yes,Credit card (automatic),104.1,High,7447.7,5092,High CLTV,54,Medium Risk,No,
2387-KDZQY,United States,California,Weaverville,96093,40.759401,-122.939337,Male,No,No,No,17,Established Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,One year,Yes,Mailed check,20.1,Low,279.5,2185,Low CLTV,51,Medium Risk,No,
3584-WKTTW,United States,California,Weed,96094,41.465121,-122.380947,Male,No,Yes,No,51,Long-Term Customer,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,8,Premium,One year,Yes,Electronic check,111.55,High,5720.35,4053,Medium CLTV,35,Medium Risk,No,
3399-BMLVW,United States,California,Whitmore,96096,40.637105,-121.906949,Male,No,Yes,No,51,Long-Term Customer,Yes,No,DSL,Yes,Yes,No,Yes,No,No,5,Standard,Two year,No,Credit card (automatic),60.5,Medium,3121.45,4994,High CLTV,75,High Risk,No,
1971-DTCZB,United States,California,Yreka,96097,41.764869,-122.671316,Female,No,Yes,No,72,Veteran Customer,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,9,Premium,Two year,Yes,Bank transfer (automatic),90.95,High,6468.6,6091,High CLTV,54,Medium Risk,No,
3374-PZLXD,United States,California,Blairsden Graeagle,96103,39.783747,-120.661032,Male,No,No,No,34,Loyal Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Month-to-month,No,Mailed check,19.7,Low,675.6,4136,Medium CLTV,73,High Risk,No,
3813-DHBBB,United States,California,Cedarville,96104,41.505916,-120.152505,Male,No,Yes,No,67,Veteran Customer,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,5,Standard,Two year,Yes,Bank transfer (automatic),50.95,Medium,3521.7,6395,High CLTV,77,High Risk,No,
2812-REYAT,United States,California,Chilcoot,96105,39.872961,-120.198876,Female,No,Yes,No,49,Long-Term Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,One year,Yes,Bank transfer (automatic),20.05,Low,923.1,5579,High CLTV,72,High Risk,No,
